filename,width,height,class,xmin,ymin,xmax,ymax
IMG_20231218_140121_1_jpg.rf.d2a590ba089c7572e2594530f71a121d.jpg,640,640,unf,290,169,422,307
FERTILE-DOWN-007_jpg.rf.d2aa7e058991428c3176bbc80d8eb0f9.jpg,640,640,fer,180,57,442,404
IMG_20231218_141900_jpg.rf.d2b735b64504bbdee732bab3ffe8c7da.jpg,640,640,unf,122,102,248,230
IMG_20220805_235020_jpg.rf.d293db700f653f06d5b259b55b7768f2.jpg,640,640,fer,188,76,498,450
20220701_193425_jpg.rf.d2940766bf46a92b159bfd22e52dfcc8.jpg,640,640,fer,258,149,418,347
20220627_195713_jpg.rf.d2a7724ddfbe6bb26b3ba31954d3fbd6.jpg,640,640,fer,239,277,395,473
INFERTILE-LEFT-226_jpg.rf.d2bb686b8be81021ac9cb6052440ecf5.jpg,640,640,unf,82,188,470,540
unfertile_-471-_jpg.rf.d2b317b3e73d26dc138c21fed90bf8c8.jpg,640,640,unf,233,0,480,508
INFERTILE-LEFT-070_jpg.rf.d2a28009e1054c4bc8c0f7d994851921.jpg,640,640,unf,44,174,536,512
IMG_20231218_141934_1_jpg.rf.d2c1f471a1f1c949e90768ac99cf1705.jpg,640,640,unf,83,255,317,515
IMG_20231218_141040_1_jpg.rf.d2ad9ca0c0d2782315d4e65f012e0f96.jpg,640,640,unf,260,152,434,332
IMG_20231218_141654_1_jpg.rf.d2c6f0e1a78a41cc47cdff4beb5ad815.jpg,640,640,fer,373,247,546,433
unfertile_-407-_jpg.rf.d2a0b8e9f5cb9eafa33c6b725435fea0.jpg,640,640,unf,46,118,503,556
IMG_20231218_140759_jpg.rf.d2b0a30608e199f1723d2582f2a1024c.jpg,640,640,unf,214,194,450,454
FERTILE-LEFT-056_jpg.rf.d2c708798745d0144a492bf1364d9f86.jpg,640,640,fer,60,172,498,482
20220625_013118_jpg.rf.d2c0c4a81d0446533c8aa2e5c3fe32df.jpg,640,640,unf,298,250,430,426
IMG_20240525_132134_jpg.rf.d2babece36bd65b612e283178068ae5e.jpg,640,640,unf,232,180,405,356
IMG_20231218_141445_jpg.rf.d2bbffcfc46144bc35ea01ec88526c92.jpg,640,640,fer,220,44,450,274
IMG_20231218_141701_jpg.rf.d2d4e10ef7d71488c2dae3521378abb1.jpg,640,640,unf,89,130,359,402
received_1042826430290352_jpeg_jpg.rf.d2b64469eac6ee6e2b9e5cf764d91af8.jpg,640,640,fer,256,298,430,526
20220626_181123_jpg.rf.d2793037cc716cf9e9ecb8b947213f6d.jpg,640,640,fer,254,210,410,406
IMG_20231218_141512_jpg.rf.d2e01143d78570e35a1d712924274cb2.jpg,640,640,fer,241,170,431,358
IMG_20231218_141042_jpg.rf.d2d4899a1d38dc43e9a9c570125b3aa6.jpg,640,640,unf,302,307,462,469
20220627_201206_jpg.rf.d291d0e1de4f4baa365c274d486cfcc5.jpg,640,640,fer,214,188,394,424
20220701_192737_jpg.rf.d2bfea09d0ebad016367fa5428a996f8.jpg,640,640,fer,275,264,441,452
IMG_20231218_141026_jpg.rf.d2971005a54ac9d16e88c3d51d7ea579.jpg,640,640,unf,193,203,381,397
20220710_210950_jpg.rf.d2e315e049acd809ff6278617ae5bb16.jpg,640,640,fer,228,234,436,530
20220630_221222_jpg.rf.d2c03d1a5caa55bbbf2d7991026e6dfa.jpg,640,640,fer,216,182,408,406
IMG_20240525_133958_jpg.rf.d2daa30bc04cc92cf768c73156b61287.jpg,640,640,unf,214,268,362,432
FERTILE-LEFT-176_jpg.rf.d2cc75a7fca029afe487ad3b0eff1d0d.jpg,640,640,fer,160,128,552,494
20220623_230957_jpg.rf.d2f02ddda201c0100372566eb1523c27.jpg,640,640,unf,17,78,433,373
FERTILE-LEFT-208_jpg.rf.d2d864e441743530460c1933b6ab9032.jpg,640,640,fer,132,146,588,496
IMG20231218140852_jpg.rf.d2eb9e89561fadbbdf026d95f923da79.jpg,640,640,unf,208,213,326,331
received_793828582507427-1-_jpeg_jpg.rf.d2f17515bba20e2c7d38122d4d4f0204.jpg,640,640,unf,212,206,402,418
IMG_20231218_140852_1_jpg.rf.d2ed7b96576655904df5b84015623f4e.jpg,640,640,unf,234,140,388,292
20220710_210316_jpg.rf.d2b93b53e87829ef23ae243c24f68617.jpg,640,640,fer,202,204,448,520
FERTILE-DOWN-204_jpg.rf.d2fb6f979808ea1cc84914321eecd698.jpg,640,640,fer,136,150,474,602
IMG_20240525_134017_jpg.rf.d30b8be9a96b9e7f2e476a1ee0451b90.jpg,640,640,unf,243,295,398,452
IMG_20231218_140952_1_jpg.rf.d30618a6d2dce44e1c7274357a43720b.jpg,640,640,unf,203,312,401,524
20220626_182037_jpg.rf.d30d68043df9eb0d18196368f5e1bf96.jpg,640,640,fer,228,240,402,436
IMG_20240525_132244_jpg.rf.d2fb1099ed3f9212c56f436619d91895.jpg,640,640,unf,217,72,597,480
IMG_20231218_141037_jpg.rf.d2fd55780b881fa2101d95caf85c2fa9.jpg,640,640,unf,344,178,548,410
20220630_220623_jpg.rf.d30a927e6472a14a9b1f800075ec4099.jpg,640,640,fer,230,142,410,368
20220707_211643_jpg.rf.d30931ee00a6e4050b814941c1126b61.jpg,640,640,fer,217,202,435,500
IMG_20231218_141018_jpg.rf.d30db7af2c84739fce7e8d6e5ded43ff.jpg,640,640,unf,159,217,393,449
FERTILE-DOWN-014_jpg.rf.d323c1d4aa1f88a2465b36b7ff8d9923.jpg,640,640,fer,198,186,527,558
IMG_20231218_141054_jpg.rf.d31f305dd31f60b80b73d600d5cfeb16.jpg,640,640,fer,316,284,480,460
FERTILE-DOWN-237_jpg.rf.d32761e0882aacf3eea0b863484ded2f.jpg,640,640,fer,126,66,552,562
IMG20231218141009_jpg.rf.d3157834ff42306930ca2dee7017cdca.jpg,640,640,unf,231,276,391,446
h3-2-muerto-dia10_jpg.rf.d324c89a5a794e60bba8ae5516a9d3a9.jpg,640,640,unf,226,138,452,420
INFERTILE-RIGHT-248_jpg.rf.d30c93dfb5866a8e33fce2a9e53f7758.jpg,640,640,unf,92,144,590,496
FERTILE-LEFT-107_jpg.rf.d31dc01c8484f29d78460d31d8610371.jpg,640,640,fer,56,118,472,500
IMG_20231218_141520_jpg.rf.d3118f6df5dceaec5829d5e584ae00e4.jpg,640,640,unf,104,166,374,442
h3-2-muerto-dia12_jpg.rf.d30532888cedf7b159c7211630664513.jpg,640,640,unf,192,96,456,440
IMG_20231218_140001_jpg.rf.d32b8c568044e3e8dee35be60ce25d62.jpg,640,640,unf,271,253,350,326
h8-0-muerto-dia11_jpg.rf.d32aae8cc0439577357cea72d3364c06.jpg,640,640,unf,185,222,413,498
20220701_194418_jpg.rf.d31aaf27673775a3c0fe88cf89a55eee.jpg,640,640,fer,210,183,368,370
20220707_212211_jpg.rf.d2f7cc825ca7cb3be9ced4bfc28b0d02.jpg,640,640,fer,240,258,456,564
INFERTILE-LEFT-026_jpg.rf.d2ff899b773a5ea48d51b8dd12ac339b.jpg,640,640,unf,48,139,537,470
20220630_215244_jpg.rf.d31c8d8aefc0925b9e0df4255f56e120.jpg,640,640,fer,255,226,397,418
FERTILE-LEFT-160_jpg.rf.d32ea217dfa550c3f5869c823369327e.jpg,640,640,fer,116,208,458,562
FERTILE-UP-073_jpg.rf.d2fee75158ee7cc3747909366b30a2ef.jpg,640,640,fer,224,215,524,567
received_1113945379730404_jpeg_jpg.rf.d32e541f915c425eddc2289067d684f1.jpg,640,640,unf,148,219,414,423
IMG_20240525_132200_jpg.rf.d32e99b46a68b207edfd7c9f357313e9.jpg,640,640,unf,180,112,505,427
h3-3-muerto-dia10_jpg.rf.d33a3f78f0f7dbfd3b41d672a180d895.jpg,640,640,unf,227,173,445,443
FERTILE-LEFT-151_jpg.rf.d3485c5a9027e3d6f2f4636820be2fb6.jpg,640,640,fer,84,128,462,452
IMG20231218141504_jpg.rf.d3415f34ad5144f931298fdada36456e.jpg,640,640,fer,106,58,446,364
IMG20231218140925_jpg.rf.d34093bc8d0d3453435c676f4a201e4b.jpg,640,640,unf,216,274,340,406
IMG_20231218_141558_jpg.rf.d348a7ba4a91af7e8774092ae48e3904.jpg,640,640,fer,119,131,310,333
IMG_20231218_141849_jpg.rf.d34793ac8b4411938e843cdb5bc980db.jpg,640,640,unf,216,134,490,410
IMG_20231218_141424_jpg.rf.d3450a96aace85e637ed900339116083.jpg,640,640,unf,295,164,473,346
20220707_210954_jpg.rf.d365e9558d02fb98465b12d38c99e0ab.jpg,640,640,fer,175,132,437,461
received_3631338460526457_jpeg_jpg.rf.d36129ac8658e48d449657266c83e7c0.jpg,640,640,unf,238,262,398,436
unfertile_-447-_jpg.rf.d35f541de8b8be43d679aad98a1c5a6e.jpg,640,640,unf,170,4,403,504
IMG20231218140851_jpg.rf.d35d1352bca154f0d0245e6ae7c5bb28.jpg,640,640,unf,326,206,456,350
IMG_20231218_141427_1_jpg.rf.d35c9eecd7374dfb28ea821dea6bdb72.jpg,640,640,unf,229,186,454,421
h10-5-muerto-dia11_jpg.rf.d34ec2d9e520a5ad52910ecd537c4632.jpg,640,640,unf,268,198,418,406
IMG_20240512_114445_039_jpg.rf.d36634b490d2f664956cd70ea87e4567.jpg,640,640,fer,176,234,455,477
IMG_20220801_210615_jpg.rf.d35a8c6b53250388c85941aaf7f357a2.jpg,640,640,fer,194,223,404,473
IMG_20231218_141432_jpg.rf.d3661a26134dd74fd503e1ece26b3e6c.jpg,640,640,unf,211,174,401,370
IMG_20231218_140140_1_jpg.rf.d359966e5cbe73faec36d63949dcda8a.jpg,640,640,unf,304,124,418,244
20220709_212219_jpg.rf.d36ada7893492ea337faf3e9074c388f.jpg,640,640,fer,220,115,424,401
IMG_20231218_141540_jpg.rf.d36945336e91fdcebb24828f15478d56.jpg,640,640,fer,204,284,393,493
20220709_225328_jpg.rf.d3346fff98c2ee1429b80a3530e759f0.jpg,640,640,fer,142,92,524,578
INFERTILE-LEFT-051_jpg.rf.d348d3a2fd7eabf8f63caff76237fa25.jpg,640,640,unf,48,174,540,526
IMG_20231218_141057_1_jpg.rf.d36dac179e598895b1c2324e4fdae184.jpg,640,640,fer,255,291,410,456
FERTILE-LEFT-247_jpg.rf.d370cce0769cb4748fba1c14917d746c.jpg,640,640,fer,72,106,518,480
IMG20231218140827_jpg.rf.d37232fce7d08932c5c25a91736cb652.jpg,640,640,unf,208,182,400,380
20220630_222004_jpg.rf.d36f3a32062da31156ea2e049551c8ea.jpg,640,640,fer,184,173,385,409
INFERTILE-RIGHT-023_jpg.rf.d3819c3dc5e96b8920dc959e292199cd.jpg,640,640,unf,114,96,498,484
unfertile_-454-_jpg.rf.d384621fea12ea9e60aaa8bc3ce8d679.jpg,640,640,unf,139,126,583,552
IMG_20231218_140130_jpg.rf.d366249007312aa3710dcf517553e4fb.jpg,640,640,unf,80,165,240,331
IMG_20231218_140921_1_jpg.rf.d38b662abf210513f073222e9fe8d131.jpg,640,640,unf,348,280,480,412
INFERTILE-LEFT-037_jpg.rf.d38584c8f9033ab32eefab5f0f3682a7.jpg,640,640,unf,62,204,512,512
IMG_20231218_140802_jpg.rf.d38fc837fe2d219f939360c259b8de17.jpg,640,640,fer,198,297,352,463
IMG_20231218_140205_jpg.rf.d3730e5f4562b993d19bd44f76b955b9.jpg,640,640,unf,227,212,481,462
IMG_20231218_135910_jpg.rf.d38ac8a81910580c91e40063799958e0.jpg,640,640,unf,226,266,354,396
IMG_20231218_140729_2_jpg.rf.d3955023e65260f00d09a6ec9e8b2426.jpg,640,640,fer,258,214,412,360
20220710_210720_jpg.rf.d399a2b8b04346e8b3cbec8215700e53.jpg,640,640,fer,185,191,447,541
IMG_20231218_141920_1_jpg.rf.d392ee6b53919885d0935dd149d5f4cc.jpg,640,640,unf,168,220,360,426
20220625_013118_jpg.rf.d3a8527e7519f5dfe1db6100d2c114d3.jpg,640,640,unf,210,250,342,427
IMG_20220805_235020_jpg.rf.d399459b6ec8fa636a271519b73c90b3.jpg,640,640,fer,142,190,452,565
IMG20231218140956_jpg.rf.d39bb5941a42e2bd1bf853afd0ff2a33.jpg,640,640,unf,298,296,438,443
IMG_20231218_141503_1_jpg.rf.d3940dd3ebf36d497ac7fdcd3d9555b3.jpg,640,640,unf,98,242,338,486
IMG_20231218_140000_jpg.rf.d3948bbcc1dd477482b523003254e9a5.jpg,640,640,unf,185,242,358,406
FERTILE-DOWN-071_jpg.rf.d3a87bf97d45fdbba606165b274a6af5.jpg,640,640,fer,126,157,437,597
INFERTILE-RIGHT-200_jpg.rf.d39b712f504dd46e4366a345f561d3aa.jpg,640,640,unf,108,172,504,520
IMG_20231218_140758_1_jpg.rf.d3a880f0083e6828a0f36eb36da406ef.jpg,640,640,unf,225,184,449,432
IMG_20231218_141423_1_jpg.rf.d3a92c497a9813212c59cca7ef74439b.jpg,640,640,unf,232,209,456,425
20220623_230139_jpg.rf.d3aa92ac7b0ad07493f14499ceff1895.jpg,640,640,unf,172,175,459,351
20220626_182656_jpg.rf.d37d75ae7384423b8e38389d151e0342.jpg,640,640,fer,249,213,403,413
IMG20231218141058_jpg.rf.d3a929cfcbcace57b157f1ae3b94f21f.jpg,640,640,fer,193,311,480,609
20220627_201241_jpg.rf.d3aeccfb912c000764b7542a2c6759cc.jpg,640,640,fer,234,162,444,424
IMG_20240525_111748_jpg.rf.d35d4f9cd410eaf8370201dc1e91ab4b.jpg,640,640,unf,132,112,522,493
FERTILE-UP-001_jpg.rf.d3b2bce4ab0bca072f628f1309cdb45d.jpg,640,640,fer,138,162,472,558
IMG_20231218_141706_1_jpg.rf.d3aba74daea7cbf41bb1e8af79f02496.jpg,640,640,unf,158,272,346,468
h10-0-muerto-dia12_jpg.rf.d3b610136502fa5646d0f253851b0244.jpg,640,640,unf,214,232,448,546
20220623_225921_jpg.rf.d3b5efe4136e4b9f14bb2901a6f4802e.jpg,640,640,unf,127,116,419,489
20220623_230157_jpg.rf.d3b119e8121894dd73a5ae29223584c0.jpg,640,640,unf,274,246,412,440
74_jpg.rf.d3b3e519669848224536f46b5326cde2.jpg,640,640,unf,135,233,513,499
IMG20231218141543_jpg.rf.d3c9ec8e7b42667934c17da569b3c09d.jpg,640,640,fer,226,184,448,416
20220630_221602_jpg.rf.d3bad3c83609239a761d1ba9e5f7b52e.jpg,640,640,fer,252,204,397,397
IMG_20231218_141404_jpg.rf.d3bc31eca70672d934329aa0c4d85d03.jpg,640,640,unf,202,200,406,428
INFERTILE-RIGHT-037_jpg.rf.d3bf0d5324fe9104dfa2c3882f68b37e.jpg,640,640,unf,150,154,568,522
20220701_193411_jpg.rf.d3c6a73dc3e52433f71f0abbee9b892c.jpg,640,640,fer,235,169,370,340
IMG_20240525_132111_jpg.rf.d3b38c27125049021ca868139b9d5679.jpg,640,640,unf,240,182,448,392
52_jpg.rf.d3cbe893cdaad0dc57bac0a02af082a0.jpg,640,640,unf,123,127,385,579
IMG_20231218_140104_jpg.rf.d3b056decca8826ff65e00338f324bca.jpg,640,640,unf,224,219,336,332
INFERTILE-LEFT-231_jpg.rf.d3ae8c99b58428a60ec73f3e6fd0616e.jpg,640,640,unf,172,146,580,506
2022_12_18_12_00_32_jpg.rf.d3cd0d60cfec6b9e6a46915ba0b3a7cf.jpg,640,640,fer,140,112,192,233
2022_12_18_12_00_32_jpg.rf.d3cd0d60cfec6b9e6a46915ba0b3a7cf.jpg,640,640,fer,199,98,256,225
2022_12_18_12_00_32_jpg.rf.d3cd0d60cfec6b9e6a46915ba0b3a7cf.jpg,640,640,fer,260,88,318,213
2022_12_18_12_00_32_jpg.rf.d3cd0d60cfec6b9e6a46915ba0b3a7cf.jpg,640,640,fer,320,79,378,216
2022_12_18_12_00_32_jpg.rf.d3cd0d60cfec6b9e6a46915ba0b3a7cf.jpg,640,640,fer,377,76,434,216
2022_12_18_12_00_32_jpg.rf.d3cd0d60cfec6b9e6a46915ba0b3a7cf.jpg,640,640,fer,434,90,484,210
2022_12_18_12_00_32_jpg.rf.d3cd0d60cfec6b9e6a46915ba0b3a7cf.jpg,640,640,fer,140,234,194,363
2022_12_18_12_00_32_jpg.rf.d3cd0d60cfec6b9e6a46915ba0b3a7cf.jpg,640,640,fer,200,224,258,356
2022_12_18_12_00_32_jpg.rf.d3cd0d60cfec6b9e6a46915ba0b3a7cf.jpg,640,640,fer,259,223,322,361
2022_12_18_12_00_32_jpg.rf.d3cd0d60cfec6b9e6a46915ba0b3a7cf.jpg,640,640,fer,325,219,382,355
2022_12_18_12_00_32_jpg.rf.d3cd0d60cfec6b9e6a46915ba0b3a7cf.jpg,640,640,fer,384,216,436,339
2022_12_18_12_00_32_jpg.rf.d3cd0d60cfec6b9e6a46915ba0b3a7cf.jpg,640,640,fer,437,210,491,340
2022_12_18_12_00_32_jpg.rf.d3cd0d60cfec6b9e6a46915ba0b3a7cf.jpg,640,640,fer,147,363,199,486
2022_12_18_12_00_32_jpg.rf.d3cd0d60cfec6b9e6a46915ba0b3a7cf.jpg,640,640,fer,208,354,264,489
2022_12_18_12_00_32_jpg.rf.d3cd0d60cfec6b9e6a46915ba0b3a7cf.jpg,640,640,fer,265,357,323,490
2022_12_18_12_00_32_jpg.rf.d3cd0d60cfec6b9e6a46915ba0b3a7cf.jpg,640,640,fer,327,356,385,484
2022_12_18_12_00_32_jpg.rf.d3cd0d60cfec6b9e6a46915ba0b3a7cf.jpg,640,640,fer,384,343,439,467
2022_12_18_12_00_32_jpg.rf.d3cd0d60cfec6b9e6a46915ba0b3a7cf.jpg,640,640,fer,439,339,492,466
2022_12_18_12_00_32_jpg.rf.d3cd0d60cfec6b9e6a46915ba0b3a7cf.jpg,640,640,fer,154,489,205,608
2022_12_18_12_00_32_jpg.rf.d3cd0d60cfec6b9e6a46915ba0b3a7cf.jpg,640,640,fer,215,490,269,614
2022_12_18_12_00_32_jpg.rf.d3cd0d60cfec6b9e6a46915ba0b3a7cf.jpg,640,640,fer,271,492,325,601
2022_12_18_12_00_32_jpg.rf.d3cd0d60cfec6b9e6a46915ba0b3a7cf.jpg,640,640,fer,330,480,385,600
2022_12_18_12_00_32_jpg.rf.d3cd0d60cfec6b9e6a46915ba0b3a7cf.jpg,640,640,fer,385,472,439,593
2022_12_18_12_00_32_jpg.rf.d3cd0d60cfec6b9e6a46915ba0b3a7cf.jpg,640,640,fer,439,463,486,576
20220623_230637_jpg.rf.d3cfbd235cb91f962dc59d5d9d69c4ed.jpg,640,640,unf,253,282,419,398
Screenshot-2023-10-27-091435_png_jpg.rf.d3d6611ebf7b11a5eb36ec70328df13b.jpg,640,640,fer,27,106,573,560
20220625_232516_jpg.rf.d3d57cf8fae3d8c72342b5301a15a22e.jpg,640,640,unf,221,191,411,458
INFERTILE-LEFT-194_jpg.rf.d3c05766b34dc5198fdde0ad38bae79d.jpg,640,640,unf,130,142,592,476
20220710_211046_jpg.rf.d3ce9a08fbcc898530b182abcfcd69fe.jpg,640,640,fer,176,79,450,451
IMG_20231218_140649_1_jpg.rf.d3d0bc7a48c2fb1b066df116a02fd2c6.jpg,640,640,fer,170,243,352,424
INFERTILE-LEFT-229_jpg.rf.d3dd5505e950f927e27188ad7bf9a3df.jpg,640,640,unf,148,198,556,520
received_2098406650494186_jpeg_jpg.rf.d3cf2a3e1f2181a4713a5ff91c56bab7.jpg,640,640,fer,198,210,410,436
INFERTILE-RIGHT-162_jpg.rf.d3e00e6dd097a4a790c7916433c54a39.jpg,640,640,unf,62,120,494,468
received_370349742193531_jpeg_jpg.rf.d3ec787a174a8dfff72a5229677a9d60.jpg,640,640,fer,260,262,449,465
20220625_012226_jpg.rf.d3d7fa22b78d1159997e173901246e32.jpg,640,640,unf,187,199,370,442
2022_12_18_11_48_33_jpg.rf.d3ea5fa6788899a205b0c72c63a2b87b.jpg,640,640,fer,130,397,188,529
2022_12_18_11_48_33_jpg.rf.d3ea5fa6788899a205b0c72c63a2b87b.jpg,640,640,fer,186,406,251,547
2022_12_18_11_48_33_jpg.rf.d3ea5fa6788899a205b0c72c63a2b87b.jpg,640,640,fer,248,421,310,548
2022_12_18_11_48_33_jpg.rf.d3ea5fa6788899a205b0c72c63a2b87b.jpg,640,640,fer,309,422,371,548
2022_12_18_11_48_33_jpg.rf.d3ea5fa6788899a205b0c72c63a2b87b.jpg,640,640,fer,366,431,427,556
2022_12_18_11_48_33_jpg.rf.d3ea5fa6788899a205b0c72c63a2b87b.jpg,640,640,fer,421,434,479,559
2022_12_18_11_48_33_jpg.rf.d3ea5fa6788899a205b0c72c63a2b87b.jpg,640,640,fer,136,269,196,397
2022_12_18_11_48_33_jpg.rf.d3ea5fa6788899a205b0c72c63a2b87b.jpg,640,640,fer,195,271,260,409
2022_12_18_11_48_33_jpg.rf.d3ea5fa6788899a205b0c72c63a2b87b.jpg,640,640,fer,255,285,320,423
2022_12_18_11_48_33_jpg.rf.d3ea5fa6788899a205b0c72c63a2b87b.jpg,640,640,fer,319,295,384,426
2022_12_18_11_48_33_jpg.rf.d3ea5fa6788899a205b0c72c63a2b87b.jpg,640,640,fer,377,311,438,436
2022_12_18_11_48_33_jpg.rf.d3ea5fa6788899a205b0c72c63a2b87b.jpg,640,640,fer,432,311,489,441
2022_12_18_11_48_33_jpg.rf.d3ea5fa6788899a205b0c72c63a2b87b.jpg,640,640,fer,148,145,207,274
2022_12_18_11_48_33_jpg.rf.d3ea5fa6788899a205b0c72c63a2b87b.jpg,640,640,fer,208,144,272,274
2022_12_18_11_48_33_jpg.rf.d3ea5fa6788899a205b0c72c63a2b87b.jpg,640,640,fer,268,149,331,282
2022_12_18_11_48_33_jpg.rf.d3ea5fa6788899a205b0c72c63a2b87b.jpg,640,640,fer,329,160,392,295
2022_12_18_11_48_33_jpg.rf.d3ea5fa6788899a205b0c72c63a2b87b.jpg,640,640,fer,385,179,445,312
2022_12_18_11_48_33_jpg.rf.d3ea5fa6788899a205b0c72c63a2b87b.jpg,640,640,fer,440,188,496,312
2022_12_18_11_48_33_jpg.rf.d3ea5fa6788899a205b0c72c63a2b87b.jpg,640,640,fer,164,32,220,148
2022_12_18_11_48_33_jpg.rf.d3ea5fa6788899a205b0c72c63a2b87b.jpg,640,640,fer,221,19,284,150
2022_12_18_11_48_33_jpg.rf.d3ea5fa6788899a205b0c72c63a2b87b.jpg,640,640,fer,278,27,341,154
2022_12_18_11_48_33_jpg.rf.d3ea5fa6788899a205b0c72c63a2b87b.jpg,640,640,fer,338,42,398,165
2022_12_18_11_48_33_jpg.rf.d3ea5fa6788899a205b0c72c63a2b87b.jpg,640,640,fer,392,55,452,170
2022_12_18_11_48_33_jpg.rf.d3ea5fa6788899a205b0c72c63a2b87b.jpg,640,640,fer,444,74,499,192
20220626_181536_jpg.rf.d3eb64a731ca9baeea8cdc244cd53b0f.jpg,640,640,fer,264,216,434,436
IMG_20240525_132156_jpg.rf.d3d78d29eb764bc085bdfd49b8edb730.jpg,640,640,unf,82,225,407,546
20220630_221545_jpg.rf.d3da4b10daea9a1401d4db8087dd2c3f.jpg,640,640,fer,188,267,372,481
20220707_211331_jpg.rf.d3e73d30d943abcc29be8290376c5d05.jpg,640,640,fer,150,108,432,454
INFERTILE-RIGHT-127_jpg.rf.d3de3f911216fb31de061c92a4e78771.jpg,640,640,unf,156,134,582,532
189_jpg.rf.d3ff586eaeea926e3adc99a843ab4bfe.jpg,640,640,unf,249,194,494,539
IMG_20231218_135834_jpg.rf.d3f959671e19132457cbde39a7e96ba5.jpg,640,640,unf,243,336,365,470
FERTILE-LEFT-228_jpg.rf.d3f90ad6c2911d1686f30b18e33866b6.jpg,640,640,fer,94,146,538,510
20220710_211004_jpg.rf.d402e8267be01592caa2c00c23708728.jpg,640,640,fer,185,64,423,414
20220625_233555_jpg.rf.d4052add023867987a8e446b1bcf7f0a.jpg,640,640,fer,180,188,352,444
20220623_231013_jpg.rf.d3f940a6cd95683e7d146ce0dee3f781.jpg,640,640,unf,214,188,370,375
IMG_20231218_141004_jpg.rf.d3ea9f88cc064d303b0c000861c514ee.jpg,640,640,unf,238,206,438,428
IMG20231218141613_jpg.rf.d3ee1c0d8291ea23a7d05ce3e2d1197a.jpg,640,640,unf,224,248,428,452
FERTILE-LEFT-093_jpg.rf.d409ce9262124a877e15c925fd426655.jpg,640,640,fer,91,182,484,465
IMG_20231218_141446_jpg.rf.d3fa47a7550a87f23a995607d23b0fb0.jpg,640,640,fer,280,257,518,512
20220629_205645_jpg.rf.d4193faad03cbfc95982b1e6c3aadc7a.jpg,640,640,fer,146,179,418,525
h9-1-muerto-dia10_jpg.rf.d41660b9eef6891a17131f72e179a6ca.jpg,640,640,unf,222,222,440,502
FERTILE-UP-046_jpg.rf.d41198e0a55da61e6877e9a3f0f5739f.jpg,640,640,fer,148,54,468,506
IMG_20231218_140618_jpg.rf.d3fba9e40fb40809e148d6cce484f5b2.jpg,640,640,fer,206,67,436,303
20220627_200232_jpg.rf.d41bd86874deec0066a84db9b3685b22.jpg,640,640,fer,228,197,370,379
20220707_211223_jpg.rf.d41d968b2495a0ec4fda0f7c08af9d7b.jpg,640,640,fer,183,111,449,432
2022_12_18_12_07_13_jpg.rf.d415d7bfbbbe97c3bfe929b424061af4.jpg,640,640,fer,139,106,190,232
2022_12_18_12_07_13_jpg.rf.d415d7bfbbbe97c3bfe929b424061af4.jpg,640,640,fer,196,99,252,226
2022_12_18_12_07_13_jpg.rf.d415d7bfbbbe97c3bfe929b424061af4.jpg,640,640,fer,259,91,313,214
2022_12_18_12_07_13_jpg.rf.d415d7bfbbbe97c3bfe929b424061af4.jpg,640,640,fer,317,85,375,217
2022_12_18_12_07_13_jpg.rf.d415d7bfbbbe97c3bfe929b424061af4.jpg,640,640,fer,375,81,432,215
2022_12_18_12_07_13_jpg.rf.d415d7bfbbbe97c3bfe929b424061af4.jpg,640,640,fer,432,90,482,209
2022_12_18_12_07_13_jpg.rf.d415d7bfbbbe97c3bfe929b424061af4.jpg,640,640,fer,138,237,192,367
2022_12_18_12_07_13_jpg.rf.d415d7bfbbbe97c3bfe929b424061af4.jpg,640,640,fer,197,226,255,361
2022_12_18_12_07_13_jpg.rf.d415d7bfbbbe97c3bfe929b424061af4.jpg,640,640,fer,258,219,318,354
2022_12_18_12_07_13_jpg.rf.d415d7bfbbbe97c3bfe929b424061af4.jpg,640,640,fer,323,212,379,352
2022_12_18_12_07_13_jpg.rf.d415d7bfbbbe97c3bfe929b424061af4.jpg,640,640,fer,380,214,434,338
2022_12_18_12_07_13_jpg.rf.d415d7bfbbbe97c3bfe929b424061af4.jpg,640,640,fer,436,211,489,342
2022_12_18_12_07_13_jpg.rf.d415d7bfbbbe97c3bfe929b424061af4.jpg,640,640,fer,146,361,198,489
2022_12_18_12_07_13_jpg.rf.d415d7bfbbbe97c3bfe929b424061af4.jpg,640,640,fer,204,361,262,495
2022_12_18_12_07_13_jpg.rf.d415d7bfbbbe97c3bfe929b424061af4.jpg,640,640,fer,263,358,320,492
2022_12_18_12_07_13_jpg.rf.d415d7bfbbbe97c3bfe929b424061af4.jpg,640,640,fer,325,351,384,475
2022_12_18_12_07_13_jpg.rf.d415d7bfbbbe97c3bfe929b424061af4.jpg,640,640,fer,383,340,437,465
2022_12_18_12_07_13_jpg.rf.d415d7bfbbbe97c3bfe929b424061af4.jpg,640,640,fer,437,339,491,462
2022_12_18_12_07_13_jpg.rf.d415d7bfbbbe97c3bfe929b424061af4.jpg,640,640,fer,151,486,205,605
2022_12_18_12_07_13_jpg.rf.d415d7bfbbbe97c3bfe929b424061af4.jpg,640,640,fer,212,490,266,614
2022_12_18_12_07_13_jpg.rf.d415d7bfbbbe97c3bfe929b424061af4.jpg,640,640,fer,270,494,324,602
2022_12_18_12_07_13_jpg.rf.d415d7bfbbbe97c3bfe929b424061af4.jpg,640,640,fer,329,478,383,600
